airport_code,city_code,airport_name_en,airport_name_ar,airport_name_hi,address,phone,email,website
HAV,HAV,Jos Mart International Airport,"","",أفينيدا فان تروي، بويروس، هافانا، كوبا,(+53) 7 33 5777  /  (+53) 7 266 4644,aijm@hav.ecasa.avianet.cu
HBA,HBA,Hobart International Airport,"","",شارع ستراكان، كامبريدج ت.ا.س 7170، أستراليا,(+61) 3 6216 1600,info@hiapl.com.au
HBE,ALY,Borg El Arab Airport,"","",الإسكندرية، مصر ,(+20) 3 4595671,NA
HCJ,"","","","","","",""
HCR,HCR,Holy Cross Airport,"","",,,
HDF,HDF,Heringsdorf Airport,"","",,,
HDG,DAT,Handan Airport,"","",,,
HDN,HDN,Yampa Valley Airport,"","",11005 طريق المقاطعة 51 أي، هايدن، كولورادو 81639، الولايات المتحدة الأمريكية,(+1) 970-276-5001,NA
HDS,HDS,Hoedspruit Air Force Base Airport,"","",,,
HDY,HDY,Hat Yai International Airport,"","",99 مطارات - بان خلونج لا، سونغكلا، تايلاند. ,NA,NA
HEA,HEA,Herat Airport,"","",,,
HEH,HEH,Heho Airport,"","",,,
HEK,HEK,Heihe Airport,"","",,,
HEL,HEL,Helsinki Airport,"","",01531 فانتا، فنلندا ,(+358) 200 14636,NA
HER,HER,Heraklion International Airport,"","",أيراكليو 71601، اليونان,(+30) 281 039 7129,NA
HET,HET,Hohhot Baita International Airport,"","",طريق مطار سايهان، هوهيهوت، منغوليا الداخلية، الصين,(+86) 471 494 1306,NA
HFE,HFE,Hefei Luogang International Airport,"","",,,
HFS,"","","","","","",""
HFT,HFT,Hammerfest Airport,"","",آفنور، مطار هامرفست، 9600 هامرفست، النرويج,(+47) 67 03 50 50,NA
HGA,HGA,Egal International Airport,"","",,,
HGD,"","","","","","",""
HGH,HGH,Hangzhou Xiaoshan International Airport,"","",هانغتشو، مقاطعة تشجيانغ، 311207,(+86) 571-96299,hxjinfo@hzairport.com
HGN,HGN,Mae Hong Son Airport,"","",كونلومبراباس، بانغ مو، ماي هونغ سون، تايلاند,(+66) 85 361 2057,NA
HGO,HGO,Korhogo Airport,"","",,,
HGR,HGR,Hagerstown Regional Airport,"","",18434 طريق شوالتر، هاغرستوون، ميرالاند 21742، الولايات المتحدة الأمريكية,(+1) 240-313-2777,pridenour@washco-md.net
HGU,HGU,Mount Hagen Kagamuga Airport,"","",,,
HHH,HHH,Hilton Head Airport,"","",120 طريق بيتش سيتي، جزيرة هيلتون هيد، ساوث كارولاينا 29926، الولايات المتحدة الأمريكية,(+1) 843-255-2950,NA
HHN,FRA,Frankfurt-hahn Airport,"","",55483 هان فلوكهافن، ألمانيا,(+49) 6543 509200,parken@hahn-airport.de
HHQ,"","","","","","",""
HHZ,REA,Hikueru Atoll Airport,"","",,,
HIA,ASA,Lianshui Airport,"","",,,
HIB,HIB,Range Regional Airport,"","",11038 الطريق السريع37، هيبينج، مينيسوتا 55746، الولايات المتحدة الأمريكية,(+1) 218-262-3451,chaa@rangeregionalairport.com
HID,HID,Horn Island Airport,"","",,,
HIJ,HIJ,Hiroshima Airport,"","",64-31 هانغوتشو زنيوجي، ميهارا، ولاية هيروشيما 729-0416، اليابان,(+81) 848-86-8151,NA
HIN,HIN,Sacheon Air Base,"","",,,
HIR,HIR,Honiara International Airport,"","",الطريق السريع كوكوم، لونغا، جزر سليمان,NA,NA
HJJ,CGD,Zhijiang Airport,"","",,,
HJR,HJR,Khajuraho Airport,"","",مدير المطار، هيئة المطارات في الهند، - خاجوراهو، منطقة شأوتاربور، خاجوراهو-471606 (ماديا براديش),"91-7686-272805,91-7686-274123 (R).",apd_vakj@aai.aero
HKB,"","","","","","",""
HKD,HKD,Hakodate Airport,"","",511 تاكاماتسو-تشو، هاكوداته 042-0952، اليابان,(+81)-138-57-8881,NA
HKG,HKG,Chek Lap Kok International Airport,"","",ملاحظات العملاء، هيئة مطار هونغ كونغ، برج مطار هونغ كونغ الدولي، طريق سكاي بلازا 1، - هونغ كونغ الدولي، لانتاو، هونغ كونغ,(+852) 2181 8888,NA
HKK,HKK,Hokitika Airport,"","",إيربورت درايف، هوكيتيكا 7810، نيوزيلندا,(+64) 3-755 6318,NA
HKN,HKN,Hoskins Airport,"","",هوسكينز 622، بابوا غينيا الجديدة,(+675) 985 0066,NA
HKT,HKT,Phuket International Airport,"","",222، شارع المطار، ماي خاو، تالانج، فوكيت، 83110، تايلاند,(+66) 76 351 122,NA
HLA,JNB,Lanseria International Airport,"","",طريق المطار، لانسيريا 1748، جنوب أفريقيا,(+27) 11 367 0300,info@lanseria.co.za
HLD,HLD,Dongshan Airport,"","",,,
HLH,HLH,Ulanhot Airport,"","",,,
HLN,HLN,Helena Regional Airport,"","",2850 سكاي واي دي.ار.، هيلينا، م.تي 59601، الولايات المتحدة الأمريكية,(+1) 406-442-2821,"rsmercer@helenaairport.com, kerry@helenaairport.com"
HLP,JKT,Halim Perdanakusuma Airport,"","",جاكرتا الشرقية، مدينة جاكرتا الشرقية، جاكرتا، إندونيسيا,(+62) 21 8093351,NA
HLZ,HLZ,Hamilton International Airport,"","",مطار هاميلتون الدولي، طريق المطار، الطريق 2، هاملتون 3282، نيوزيلندا,(+64) 7 848 9027,wral@hamiltonairport.co.nz
HMA,HMA,Khanty Mansiysk Airport,"","",,,
HMB,RMF,Sohag International Airport,"","",,,
HME,HME,Oued Irara Airport,"","",,,
HMI,HMI,Hami Airport,"","",,,
HMO,HMO,General Ignacio Pesqueira Garca International Airport,"","",كاريتيرا باهيا دي كينو كم. 9.5، 83220 هيرموسيلو، سونورا، بالمكسيك,(+52) 662 261 0142,NA
HMV,HMV,Hemavan Airport,"","",,,
HNA,HNA,Hanamaki Airport,"","",هاناماكي، ولاية إيوات 0250003، اليابان,(+81) 198-26-2016,NA
HND,TYO,Haneda Airport,"","",3-3-2 هانيداك كو، أوتا، توكيو0041-144، اليابان,(+81) 22-382-0080,NA
HNH,HNH,Hoonah Airport,"","",600 طريق المطار، هووناه، ألاسكا 99829، الولايات المتحدة الأمريكية,(+1) 907-945-3426,NA
HNL,HNL,Honolulu International Airport,"","",الجادة 300 رودجرز، هونولولو، هاواي 96819، الولايات المتحدة الأمريكية,(+1) 808-836-6411,airoahu@hawaii.gov
HNM,HNM,Hana Airport,"","",4228 الطريق السريع هنا، هايكو، هاواي 96708، الولايات المتحدة الأمريكية,(+1) 808-872-3808,NA
HNS,HNS,Haines Airport,"","",728 الشارع الرئيسي، هاينز، ألاسكا 99827، الولايات المتحدة الأمريكية,(+1) 907-465-1786,NA
HNY,"","","","","","",""
HOB,HOB,Lea County Regional Airport,"","",,,
HOD,HOD,Hodeida International Airport,"","",الحديدة، اليمن,NA,NA
HOF,HOF,Al Ahsa Airport,"","",,,
HOG,HOG,Frank Pais International Airport,"","",,,
HOI,HOI,Hao Airport,"","",,,
HOM,HOM,Homer Airport,"","",2336 طريق كاتشيميك، هومير، ألاسكا 99603، الولايات المتحدة الأمريكية,(+1) 907-235-8121,terminalmanager@cityofhomer-ak.gov
HON,HON,Huron Regional Airport,"","",426 15 شارع إن. دبليو، هورون، داكوتا الجنوبية 57350، الولايات المتحدة الأمريكية,(+1) 605-353-8516,sochsner@huronsd.com
HOR,HOR,Horta Airport,"","",,,
HOT,HOT,Memorial Field Airport,"","",525 شارع المطار، هوت سبرينغز، آركنساس 71913، الولايات المتحدة الأمريكية,(+1) 501-321-6750,Gdownie@cityhs.net
HOU,HOU,William P Hobby Airport,"","",7800 جادة المطار، هيوستن، تكساس 77061، الولايات المتحدة الأمريكية,(+1) 713-640-3000,NA
HOV,"","","","","","",""
HOX,"","","","","","",""
HPA,"","","","","","",""
HPB,HPB,Hooper Bay Airport,"","",خليج هوبر، ألاسكا 99604، الولايات المتحدة الأمريكية,(+1) 907-543-2495,NA
HPG,"","","","","","",""
HPH,HPH,Cat Bi International Airport,"","",,,
HPN,HPN,Westchester County Airport,"","",طريق المطار 240، راي بروك، نيويورك 10604، الولايات المتحدة الأمريكية,(+1) 914-995-4860,airportweb@westchestergov.com
HRB,HRB,Taiping Airport,"","",,,
HRE,HRE,Harare International Airport,"","",هراري الجنوبية، هراري، زيمبابوي,(+263) 4 585 073,NA
HRG,HRG,Hurghada International Airport,"","",الغردقة، مصر,"(+20) 65443976, 20 65442831",NA
HRI,RML,Mattala Rajapaksa International Airport,"","",,,
HRK,HRK,Kharkiv International Airport,"","",شارع روماشكينا 1، خاركوف، أوكرانيا,(+380) 57 766-00-76,NA
HRL,HRL,Valley International Airport,"","",3002 طريق هيريتج، هارلنغن، تكساس 78550، الولايات المتحدة الأمريكية,(+1) 956-430-8600,NA
HRO,HRO,Boone County Airport Arkansas,"","",2524 طريق المطار، هاريسون، آركنساس 72601، الولايات المتحدة الأمريكية,(+1) 870-741-6954,boonecountyairport@windstream.net
HSG,HSG,Saga Airport,"","",,,
HSL,"","","","","","",""
HSN,HSN,Zhoushan Airport,"","",,,
HSV,HSV,Huntsville International Airport,"","",1000 جادة جلين هيرن أس.دبليو، هانتسفيل، ألاباما 35824، الولايات المتحدة الأمريكية,(+1) 256-772-9395,NA
HTA,HTA,Chita-kadala Airport,"","",,,
HTG,"","","","","","",""
HTI,HTI,Great Barrier Reef Airport,"","",جزيرة هاميلتون كوينزلاند 4803، أستراليا,(+61) 7 4946 9574,NA
HTN,HTN,Hotan Airport,"","",,,
HTS,HTS,Tri-state Airport,"","",1449 طريق المقاطعة 3/1، هنتنغتون، ويست فيرجينيا 25704، الولايات المتحدة الأمريكية,(+1) 304-453-6165,NA
HTY,SIC,Hatay Airport,"","",,,
HUE,"","","","","","",""
HUH,HUH,Huahine-fare Airport,"","",,,
HUI,HUI,Phu Bai Airport,"","",,,
HUN,HUN,Hualien Airport,"","",رقم (1) مطار قرية كيري، بلدة شينتشنغ، مقاطعة هوالين، تايوان 97144,(+886) 3 821 0768,NA
HUS,"","","","","","",""
HUU,TBP,Alferez Fap David Figueroa Fernandini Airport,"","",,,
HUX,HUX,Bah-as De Huatulco International Airport,"","",,,
HUY,HUY,Humberside Airport,"","",هامبيرسايد، نورث لينكولنشاير، د.ن 39 6 واي.اتش,(+44) 0844 8877 747,enquiries@humbersideairport.com
HUZ,"","","","","","",""
HVB,HVB,Hervey Bay Airport,"","",طريق دون آدمز، خليج هيرفي، كوينزلاند 4655، أستراليا,(+61) 7 4194 8100,info@herveybayairport.com.au
HVD,UYN,Khovd Airport,"","",,,
HVG,HVG,Valan Airport,"","",,,
HVN,HVN,Tweed New Haven Regional Airport,"","",155 بور ستريت نيو هافن، كونيتيكت 06512، الولايات المتحدة الأمريكية,(+1) 203-466-8833,tweedinfo@flytweed.com
HVR,HVR,Havre City-county Airport,"","",5404 شارع 9TH دبليو، هافر، مونتانا 59501، الولايات المتحدة الأمريكية,(+1) 406-265-4671,NA
HXD,"","","","","","",""
HYA,HYA,Barnstable Municipal Airport,"","",480 طريق برنستبل، هيانيس، ماساتشوستس 02601، الولايات المتحدة الأمريكية,(+1) 508-775-2020,"roland.breault@town.barnstable.ma.us, frank.sanchez@town.barnstable.ma.us"
HYD,HYD,Rajiv Gandhi International Airport,"","",- جي إم آر حيدرأباد الدولي المحدودة، شامشاباد- حيدرأباد 500409، أندرا براديش، الهند,91-40-6676 4000,N/A
HYG,HOM,Hydaburg Seaplane Base,"","",,,
HYL,"","","","","","",""
HYN,HYN,Huangyan Luqiao Airport,"","",,,
HYS,HYS,Hays Regional Airport,"","",3950 إي 8، هايس، كانساس 67601، الولايات المتحدة الأمريكية,(+1) 785-628-7370,1-airport@haysusa.com
HZG,"","","","","","",""
HZH,NAO,Liping Airport,"","",,,
IAA,"","","","","","",""
IAD,WAS,Washington Dulles International Airport,"","",دوَار 1 سارينن، ستيرلينغ، فيرجينيا 20166، الولايات المتحدة,(+1) 703-572-2700,NA
IAG,IAG,Niagara Falls International Airport,"","",,,
IAH,HOU,George Bush Intercontinental Airport,"","",2800 طريق نورث تيرمينال، هيوستن، تكساس 77032، الولايات المتحدة الأمريكية,(+1) 281-230-3100,has.iahlost@houstontx.gov
IAM,IAM,In Amcnas Airport,"","",,,
IAN,IGG,Bob Baker Memorial Airport,"","",,,
IAO,ZAM,Siargao Airport,"","",,,
IAR,"","","","","","",""
IAS,IAS,Iai International Airport,"","",سترادا مورا دي فانت ن.ار 34، الرمز البريدي 700377 SAU ، ساو و.بي. 1 سي. بي. 55 دين ياش، كود: 700750,(+40) 232 271 590,info@aeroport.ro
IBA,ENU,Ibadan Airport,"","",,,
IBE,IBE,Perales Airport,"","",,,
IBR,"","","","","","",""
IBZ,IBZ,Ibiza Airport,"","",,,
ICI,ICI,Cicia Airport,"","",,,
ICN,SEL,Incheon International Airport,"","",272 جونغ غو، انشيون، كوريا الجنوبية,(+82) 1661-2626,NA
ICT,ICT,Wichita Mid-continent Airport,"","",هيئة مطار ويتشيتا، 2173 طريق إير كارغو، ويتشيتا، كنساس 67209، الولايات المتحدة الأمريكية,(+1) 316 946-4700,airportwebmaster@wichita.gov
IDA,IDA,Idaho Falls Regional Airport,"","",2140 ن سكاي لاين دي.ار.، ايداهو فولز، ايداهو 83402، الولايات المتحدة الأمريكية,(+1) 208-612-8224,chdavis@idahofallsidaho.gov
IDR,IDR,Devi Ahilyabai Holkar Airport,"","",مدير المطار، هيئة المطارات الهندية، - ديفي أهيليا بي هولكار، إيندور (ماديا براديش)-452005,"91-731-2629455,91-731-2622021",apdindore@aai.aero
IEG,"","","","","","",""
IEV,IEV,Kyiv International Airport Zhuliany,"","",مونيزيبل إنتربرايز إيربورت كييف إنترناشيونال (زولياني) بوفايروفلوتسكس بروسبيكت 79، كييف، أوكرانيا، 03036.,(+380) 44 339 2001,baryshpol@airport.kiev.ua
IFJ,IFJ,Safjrur Airport,"","",,,
IFN,IFN,Esfahan Shahid Beheshti International Airport,"","",,,
IFO,IFO,Ivano-frankivsk International Airport,"","",,,
IFU,"","","","","","",""
IGA,IGA,Inagua Airport,"","",جريت إناجوا، ماثيو تاون، جزر البهاما,(+1) 242-339-2104,NA
IGD,"","","","","","",""
IGG,IGG,Igiugig Airport,"","",,,
IGR,IGR,Cataratas Del Iguaz International Airport,"","",مقاطعة روتا 101، 3370 بويرتو إجوازو، الأرجنتين,(+54) (0)3757 421996,NA
IGT,OGZ,Magas Airport,"","",,,
IGU,IGU,Foz Do Iguau International Airport,"","",طريق. بي. أر 469، كم 16، 5، مطار فوز دو إيغواسو - بارانا، 85863460، البرازيل,(+45) 3521-4200,NA
IJK,"","","","","","",""
IKA,THR,Tehran Imam Khomeini International Airport,"","",- طهران الإمام الخميني الدولي، إيران,(+98) 21 5100 6015,ikia@airport.ir
IKE,"","","","","","",""
IKI,IKI,Iki Airport,"","",,,
IKO,AKN,Nikolski Air Station,"","",,,
IKS,"","","","","","",""
IKT,IKT,International Airport Irkutsk,"","",إيركوتسك، شارع شيرياموفا، 13,(+7) 395 226-62-77,office@airport.irk.ru
ILD,LCG,Lleida-alguaire Airport,"","",,,
ILI,ILI,Iliamna Airport,"","",101 طريق قرية إيليامنا، إيليامنا، ألاسكا 99606، الولايات المتحدة الأمريكية,(+1) 907-571-1261,NA
ILM,ILM,Wilmington International Airport,"","",جادة المطار 1740 ، ويلمنجتون، نورث كارولاينا 28405، الولايات المتحدة الأمريكية,(+1) 910-341-4125,NA
ILO,ILO,Iloilo International Airport,"","",طريق وصول مطار لويلو، كاباتوان 5031، لويلو، الفلبين,(+63) 33 320 8058,NA
ILP,KNQ,Le Des Pins Airport,"","",,,
ILR,ILR,Ilorin International Airport,"","",,,
ILY,ILY,Islay Airport,"","",إيسلاي، جزيرة إيسلاي PA42 7AS، المملكة المتحدة,(+44) 01496 302 361,info@hial.co.uk
IMF,IMF,Imphal Airport,"","",المدير العام المشترك (للطيران)، هيئة المطارات في الهند، - ايمفال، ايمفال-795140 (مانيبور),91-385-2455138.,oicaeroimphal@aai.aero
IMP,IMP,Imperatriz Airport,"","",إمبيراتريز - مارانهاو، البرازيل,(+99) 3524-4555,NA
IMT,IMT,Ford Airport,"","",500 طريق ريفرهيلز، كينغسفورد، ميشيغان 49802، الولايات المتحدة الأمريكية,(+1) 906-774-4870,NA
INB,"","","","","","",""
INC,INC,Yinchuan Airport,"","",,,
IND,IND,Indianapolis International Airport,"","",طريق 7800 كولونيل إتش. وير كوك ميموريال ، إنديانابوليس، إنديانا 46241، الولايات المتحدة الأمريكية,(+1) 317-487-9594,NA
INH,INH,Inhambane Airport,"","",,,
INI,"","","","","","",""
INL,INL,Falls International Airport,"","",3214 الجادة الثانية إي، إنترناشيونال فولز، مينيسوتا 56649، الولايات المتحدة الأمريكية,(+1) 218-283-4461,NA
INN,INN,Innsbruck Airport,"","",  مطار تيرول فيرسن ويك 180، A-6020 انسبروك.,(+43) 512 22525-0,pax.services@innsbruck-airport.com
